claim_id,repair_id,vehicle_id,replaced_part_1,replaced_part_1_cost,replaced_part_2,replaced_part_2_cost,replaced_part_3,replaced_part_3_cost,replaced_part_4,replaced_part_4_cost,replaced_part_5,replaced_part_5_cost,repaired_part_1,repaired_part_1_cost,repaired_part_2,repaired_part_2_cost,repaired_part_3,repaired_part_3_cost,repaired_part_4,repaired_part_4_cost,repaired_part_5,repaired_part_5_cost,num_parts_replaced,replaced_cost_total,overflow_replaced_count,num_parts_repaired,repaired_cost_total,overflow_repaired_count,num_parts_reused,reused_cost_total,total_parts_cost,pct_cost_replaced
3634,5060,2803,,,,,,,,,,,Quarter Panel,358.83,,,,,,,,,0,0.0,0,1,358.83,0,0,0.0,358.83,0.0
3635,5061,5974,,,,,,,,,,,Tail Light Assembly,1676.14,,,,,,,,,0,0.0,0,1,1676.14,0,0,0.0,1676.14,0.0
3636,5062,4096,Front Bumper Cover,950.17,,,,,,,,,,,,,,,,,,,1,950.17,0,0,0.0,0,0,0.0,950.17,1.0
3636,5063,4096,,,,,,,,,,,Headlight Assembly - Left,473.1,Grille,337.58,,,,,,,0,0.0,0,2,810.68,0,0,0.0,810.68,0.0
3637,5064,3088,Rear Bumper Cover,717.81,,,,,,,,,,,,,,,,,,,1,717.81,0,0,0.0,0,0,0.0,717.81,1.0
3638,5065,2978,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.0,0,1,1728.44,1728.44,0.0
3638,5066,2978,,,,,,,,,,,Tail Light Assembly,8908.35,,,,,,,,,0,0.0,0,1,8908.35,0,0,0.0,8908.35,0.0
3639,5067,3286,,,,,,,,,,,Front Bumper Cover,764.6,,,,,,,,,0,0.0,0,1,764.6,0,0,0.0,764.6,0.0
3640,5068,3320,Quarter Panel,733.7,Rear Bumper Cover,298.17,,,,,,,Tail Light Assembly,194.89,,,,,,,,,2,1031.87,0,1,194.89,0,0,0.0,1226.76,0.8411
3641,5069,3764,,,,,,,,,,,Rear Bumper Cover,1073.66,,,,,,,,,0,0.0,0,1,1073.66,0,0,0.0,1073.66,0.0
3641,5070,3764,,,,,,,,,,,Tail Light Assembly,1322.85,,,,,,,,,0,0.0,0,1,1322.85,0,0,0.0,1322.85,0.0
3642,5071,581,Tail Light Assembly,10937.5,,,,,,,,,,,,,,,,,,,1,10937.5,0,0,0.0,0,0,0.0,10937.5,1.0
3643,5072,3330,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.0,0,1,333.8,333.8,0.0
3643,5073,3330,Door Panel - Driver,760.75,,,,,,,,,,,,,,,,,,,1,760.75,0,0,0.0,0,0,0.0,760.75,1.0
3644,5074,1511,Tail Light Assembly,1120.3,,,,,,,,,,,,,,,,,,,1,1120.3,0,0,0.0,0,0,0.0,1120.3,1.0
3645,5075,3202,Quarter Panel,1062.42,Tail Light Assembly,472.42,,,,,,,,,,,,,,,,,2,1534.84,0,0,0.0,0,0,0.0,1534.84,1.0
3646,5076,4838,,,,,,,,,,,Rear Bumper Cover,427.7,,,,,,,,,0,0.0,0,1,427.7,0,0,0.0,427.7,0.0
3647,5077,2938,,,,,,,,,,,Windshield,1958.88,,,,,,,,,0,0.0,0,1,1958.88,0,0,0.0,1958.88,0.0
3648,5078,2851,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.0,0,1,1733.52,1733.52,0.0
3648,5079,2851,,,,,,,,,,,Rear Bumper Cover,1537.1,,,,,,,,,0,0.0,0,1,1537.1,0,0,0.0,1537.1,0.0
3649,5080,2549,Rear Bumper Cover,4326.89,,,,,,,,,,,,,,,,,,,1,4326.89,0,0,0.0,0,0,0.0,4326.89,1.0
3650,5081,2369,Rear Bumper Cover,1655.61,Tail Light Assembly,573.13,,,,,,,,,,,,,,,,,2,2228.74,0,0,0.0,0,0,0.0,2228.74,1.0
3651,5082,1447,Front Bumper Cover,7547.74,,,,,,,,,Hood,4618.16,,,,,,,,,1,7547.74,0,1,4618.16,0,0,0.0,12165.9,0.6204
3652,5083,1464,,,,,,,,,,,Tail Light Assembly,1119.07,,,,,,,,,0,0.0,0,1,1119.07,0,0,0.0,1119.07,0.0
3653,5084,5459,Door Panel - Driver,1850.41,,,,,,,,,Front Fender - Left,703.98,,,,,,,,,1,1850.41,0,1,703.98,0,0,0.0,2554.39,0.7244
3654,5085,5396,Headlight Assembly - Left,2152.02,,,,,,,,,,,,,,,,,,,1,2152.02,0,0,0.0,0,0,0.0,2152.02,1.0
3655,5086,332,,,,,,,,,,,Grille,1728.95,,,,,,,,,0,0.0,0,1,1728.95,0,0,0.0,1728.95,0.0
3655,5087,332,,,,,,,,,,,Front Fender - Right,1194.89,,,,,,,,,0,0.0,0,1,1194.89,0,0,0.0,1194.89,0.0
3656,5088,6037,Quarter Panel,694.78,Rear Bumper Cover,250.57,Tail Light Assembly,121.09,,,,,,,,,,,,,,,3,1066.44,0,0,0.0,0,0,0.0,1066.44,1.0
3656,5089,6037,Rear Bumper Cover,506.42,,,,,,,,,,,,,,,,,,,1,506.42,0,0,0.0,0,1,537.72,1044.14,0.485
3657,5090,3590,Quarter Panel,562.75,,,,,,,,,Door Panel - Passenger,213.28,Front Fender - Right,159.26,,,,,,,1,562.75,0,2,372.54,0,0,0.0,935.29,0.6017
3658,5091,5673,Quarter Panel,509.85,Door Panel - Passenger,412.96,,,,,,,Front Fender - Right,237.45,,,,,,,,,2,922.81,0,1,237.45,0,0,0.0,1160.26,0.7953
3659,5092,1759,Quarter Panel,3513.3,Door Panel - Driver,2870.43,Front Fender - Left,891.28,,,,,,,,,,,,,,,3,7275.01,0,0,0.0,0,0,0.0,7275.01,1.0
3660,5093,4805,,,,,,,,,,,Front Bumper Cover,597.55,,,,,,,,,0,0.0,0,1,597.55,0,0,0.0,597.55,0.0
3660,5094,4805,Grille,687.17,,,,,,,,,,,,,,,,,,,1,687.17,0,0,0.0,0,0,0.0,687.17,1.0
3661,5095,4077,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.0,0,1,796.29,796.29,0.0
3662,5096,4025,Rear Bumper Cover,1019.98,,,,,,,,,,,,,,,,,,,1,1019.98,0,0,0.0,0,0,0.0,1019.98,1.0
3663,5097,6287,Quarter Panel,719.48,,,,,,,,,,,,,,,,,,,1,719.48,0,0,0.0,0,0,0.0,719.48,1.0
3663,5098,6287,Door Panel - Driver,1347.69,,,,,,,,,,,,,,,,,,,1,1347.69,0,0,0.0,0,0,0.0,1347.69,1.0
3663,5099,6287,Quarter Panel,556.43,,,,,,,,,Door Panel - Driver,322.84,,,,,,,,,1,556.43,0,1,322.84,0,0,0.0,879.27,0.6328
3664,5100,5110,Door Panel - Driver,755.63,Quarter Panel,681.07,Front Fender - Left,405.42,,,,,,,,,,,,,,,3,1842.12,0,0,0.0,0,0,0.0,1842.12,1.0
3665,5101,2709,,,,,,,,,,,Front Fender - Right,318.51,Grille,166.05,,,,,,,0,0.0,0,2,484.56,0,0,0.0,484.56,0.0
3666,5102,4707,Tail Light Assembly,202.52,,,,,,,,,,,,,,,,,,,1,202.52,0,0,0.0,0,1,860.19,1062.71,0.1906
3666,5103,4707,Rear Bumper Cover,1033.33,,,,,,,,,,,,,,,,,,,1,1033.33,0,0,0.0,0,0,0.0,1033.33,1.0
3666,5104,4707,,,,,,,,,,,Tail Light Assembly,2028.55,,,,,,,,,0,0.0,0,1,2028.55,0,0,0.0,2028.55,0.0
3667,5105,4040,,,,,,,,,,,Tail Light Assembly,685.47,,,,,,,,,0,0.0,0,1,685.47,0,0,0.0,685.47,0.0
3668,5106,6318,Grille,7997.47,,,,,,,,,,,,,,,,,,,1,7997.47,0,0,0.0,0,0,0.0,7997.47,1.0
3668,5107,6318,Hood,3131.39,Headlight Assembly - Right,2289.78,Headlight Assembly - Left,1423.25,,,,,,,,,,,,,,,3,6844.42,0,0,0.0,0,0,0.0,6844.42,1.0
3669,5108,6492,,,,,,,,,,,Rear Bumper Cover,604.69,,,,,,,,,0,0.0,0,1,604.69,0,0,0.0,604.69,0.0
3669,5109,6492,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.0,0,1,830.51,830.51,0.0
3670,5110,5233,Rear Bumper Cover,2689.06,Tail Light Assembly,917.49,,,,,,,,,,,,,,,,,2,3606.55,0,0,0.0,0,0,0.0,3606.55,1.0
3671,5111,5659,,,,,,,,,,,Quarter Panel,727.9,,,,,,,,,0,0.0,0,1,727.9,0,0,0.0,727.9,0.0
3672,5112,1856,Quarter Panel,852.54,,,,,,,,,,,,,,,,,,,1,852.54,0,0,0.0,0,0,0.0,852.54,1.0
3672,5113,1856,Quarter Panel,620.91,,,,,,,,,,,,,,,,,,,1,620.91,0,0,0.0,0,0,0.0,620.91,1.0
3672,5114,1856,Quarter Panel,616.04,,,,,,,,,Door Panel - Passenger,471.6,,,,,,,,,1,616.04,0,1,471.6,0,1,162.23,1249.87,0.4929
3673,5115,4357,Front Fender - Right,1711.01,,,,,,,,,,,,,,,,,,,1,1711.01,0,0,0.0,0,0,0.0,1711.01,1.0
3674,5116,467,,,,,,,,,,,Front Fender - Right,1106.7,,,,,,,,,0,0.0,0,1,1106.7,0,0,0.0,1106.7,0.0
3674,5117,467,Quarter Panel,1270.71,Front Fender - Right,407.52,,,,,,,,,,,,,,,,,2,1678.23,0,0,0.0,0,1,1027.75,2705.98,0.6202
3675,5118,5276,Hood,1278.72,,,,,,,,,,,,,,,,,,,1,1278.72,0,0,0.0,0,0,0.0,1278.72,1.0
3675,5119,5276,,,,,,,,,,,Headlight Assembly - Right,1401.01,,,,,,,,,0,0.0,0,1,1401.01,0,0,0.0,1401.01,0.0
3676,5120,5232,,,,,,,,,,,Quarter Panel,1033.17,,,,,,,,,0,0.0,0,1,1033.17,0,0,0.0,1033.17,0.0
3676,5121,5232,Door Panel - Passenger,861.47,Front Fender - Right,741.23,,,,,,,,,,,,,,,,,2,1602.7,0,0,0.0,0,0,0.0,1602.7,1.0
3677,5122,4980,Front Bumper Cover,1519.45,Headlight Assembly - Right,1400.81,Front Fender - Right,1373.09,,,,,,,,,,,,,,,3,4293.35,0,0,0.0,0,0,0.0,4293.35,1.0
3677,5123,4980,Front Bumper Cover,1502.79,Front Fender - Right,755.22,Grille,534.22,,,,,,,,,,,,,,,3,2792.23,0,0,0.0,0,0,0.0,2792.23,1.0
3678,5124,2453,Hood,1039.45,,,,,,,,,Grille,215.9,,,,,,,,,1,1039.45,0,1,215.9,0,0,0.0,1255.35,0.828
3678,5125,2453,Headlight Assembly - Left,803.75,,,,,,,,,Headlight Assembly - Right,684.19,,,,,,,,,1,803.75,0,1,684.19,0,0,0.0,1487.94,0.5402
3679,5126,6241,Tail Light Assembly,2195.71,,,,,,,,,,,,,,,,,,,1,2195.71,0,0,0.0,0,0,0.0,2195.71,1.0
3680,5127,3129,Rear Bumper Cover,813.99,,,,,,,,,Tail Light Assembly,231.63,,,,,,,,,1,813.99,0,1,231.63,0,0,0.0,1045.62,0.7785
3681,5128,2756,Quarter Panel,916.31,,,,,,,,,Rear Bumper Cover,487.83,,,,,,,,,1,916.31,0,1,487.83,0,0,0.0,1404.14,0.6526
3681,5129,2756,Quarter Panel,1378.57,Tail Light Assembly,455.03,,,,,,,,,,,,,,,,,2,1833.6,0,0,0.0,0,0,0.0,1833.6,1.0
3682,5130,2129,Headlight Assembly - Left,300.53,,,,,,,,,Hood,1084.82,,,,,,,,,1,300.53,0,1,1084.82,0,0,0.0,1385.35,0.2169
3682,5131,2129,Grille,1434.35,,,,,,,,,,,,,,,,,,,1,1434.35,0,0,0.0,0,0,0.0,1434.35,1.0
3682,5132,2129,Radiator Support,1093.76,,,,,,,,,,,,,,,,,,,1,1093.76,0,0,0.0,0,0,0.0,1093.76,1.0
3683,5133,1876,,,,,,,,,,,Door Panel - Driver,948.37,,,,,,,,,0,0.0,0,1,948.37,0,0,0.0,948.37,0.0
3684,5134,668,,,,,,,,,,,Quarter Panel,711.94,Rear Bumper Cover,537.62,,,,,,,0,0.0,0,2,1249.56,0,0,0.0,1249.56,0.0
3684,5135,668,Quarter Panel,744.39,Tail Light Assembly,376.04,,,,,,,,,,,,,,,,,2,1120.43,0,0,0.0,0,0,0.0,1120.43,1.0
3685,5136,5052,Headlight Assembly - Left,1616.27,,,,,,,,,,,,,,,,,,,1,1616.27,0,0,0.0,0,0,0.0,1616.27,1.0
3686,5137,3292,,,,,,,,,,,Tail Light Assembly,2923.12,,,,,,,,,0,0.0,0,1,2923.12,0,0,0.0,2923.12,0.0
3687,5138,3379,,,,,,,,,,,Door Panel - Driver,1123.78,,,,,,,,,0,0.0,0,1,1123.78,0,0,0.0,1123.78,0.0
3687,5139,3379,Quarter Panel,711.51,,,,,,,,,,,,,,,,,,,1,711.51,0,0,0.0,0,0,0.0,711.51,1.0
3688,5140,579,Rear Bumper Cover,580.71,,,,,,,,,Tail Light Assembly,174.48,,,,,,,,,1,580.71,0,1,174.48,0,0,0.0,755.19,0.769
3689,5141,464,Headlight Assembly - Left,1282.78,,,,,,,,,Headlight Assembly - Right,1417.75,,,,,,,,,1,1282.78,0,1,1417.75,0,0,0.0,2700.53,0.475
3690,5142,2177,Front Fender - Left,7425.66,,,,,,,,,,,,,,,,,,,1,7425.66,0,0,0.0,0,0,0.0,7425.66,1.0
3691,5143,1343,Tail Light Assembly,1636.62,,,,,,,,,,,,,,,,,,,1,1636.62,0,0,0.0,0,0,0.0,1636.62,1.0
3692,5144,1887,Quarter Panel,572.93,,,,,,,,,,,,,,,,,,,1,572.93,0,0,0.0,0,0,0.0,572.93,1.0
3692,5145,1887,,,,,,,,,,,Tail Light Assembly,820.38,,,,,,,,,0,0.0,0,1,820.38,0,0,0.0,820.38,0.0
3692,5146,1887,Rear Bumper Cover,790.53,,,,,,,,,,,,,,,,,,,1,790.53,0,0,0.0,0,0,0.0,790.53,1.0
3693,5147,5323,Headlight Assembly - Left,1460.29,,,,,,,,,Radiator Support,2902.86,,,,,,,,,1,1460.29,0,1,2902.86,0,0,0.0,4363.15,0.3347
3694,5148,550,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.0,0,1,968.33,968.33,0.0
3695,5149,2063,Door Panel - Passenger,1408.32,Quarter Panel,1135.78,,,,,,,,,,,,,,,,,2,2544.1,0,0,0.0,0,1,763.8,3307.9,0.7691
3696,5150,2804,,,,,,,,,,,Rear Bumper Cover,751.58,,,,,,,,,0,0.0,0,1,751.58,0,0,0.0,751.58,0.0
3697,5151,2176,,,,,,,,,,,Front Fender - Left,1013.26,,,,,,,,,0,0.0,0,1,1013.26,0,0,0.0,1013.26,0.0
3697,5152,2176,Quarter Panel,848.18,,,,,,,,,,,,,,,,,,,1,848.18,0,0,0.0,0,0,0.0,848.18,1.0
3698,5153,214,,,,,,,,,,,Tail Light Assembly,1526.97,,,,,,,,,0,0.0,0,1,1526.97,0,0,0.0,1526.97,0.0
3698,5154,214,Tail Light Assembly,560.49,,,,,,,,,,,,,,,,,,,1,560.49,0,0,0.0,0,0,0.0,560.49,1.0
3699,5155,2426,Front Bumper Cover,677.39,,,,,,,,,Grille,455.49,,,,,,,,,1,677.39,0,1,455.49,0,0,0.0,1132.88,0.5979
3700,5156,2347,Front Fender - Right,1691.51,Headlight Assembly - Right,1686.71,,,,,,,Grille,1205.53,,,,,,,,,2,3378.22,0,1,1205.53,0,0,0.0,4583.75,0.737
3700,5157,2347,Front Bumper Cover,1714.56,Front Fender - Right,1402.47,,,,,,,,,,,,,,,,,2,3117.03,0,0,0.0,0,0,0.0,3117.03,1.0
3701,5158,2776,,,,,,,,,,,Rear Bumper Cover,566.57,,,,,,,,,0,0.0,0,1,566.57,0,0,0.0,566.57,0.0
3702,5159,1714,,,,,,,,,,,Tail Light Assembly,1016.36,Rear Bumper Cover,924.37,,,,,,,0,0.0,0,2,1940.73,0,0,0.0,1940.73,0.0
3703,5160,2880,Rear Bumper Cover,1696.48,,,,,,,,,,,,,,,,,,,1,1696.48,0,0,0.0,0,0,0.0,1696.48,1.0
3704,5161,4273,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.0,0,1,2389.71,2389.71,0.0
3704,5162,4273,Quarter Panel,1808.57,Tail Light Assembly,668.57,,,,,,,,,,,,,,,,,2,2477.14,0,0,0.0,0,0,0.0,2477.14,1.0
3705,5163,1055,,,,,,,,,,,Hood,808.75,,,,,,,,,0,0.0,0,1,808.75,0,1,390.9,1199.65,0.0
3706,5164,4383,,,,,,,,,,,Tail Light Assembly,493.7,,,,,,,,,0,0.0,0,1,493.7,0,1,618.98,1112.68,0.0
3707,5165,5166,Grille,501.9,,,,,,,,,,,,,,,,,,,1,501.9,0,0,0.0,0,0,0.0,501.9,1.0
3708,5166,699,,,,,,,,,,,Front Bumper Cover,705.22,,,,,,,,,0,0.0,0,1,705.22,0,0,0.0,705.22,0.0
3709,5167,3430,,,,,,,,,,,Rear Bumper Cover,1749.94,,,,,,,,,0,0.0,0,1,1749.94,0,0,0.0,1749.94,0.0
3709,5168,3430,,,,,,,,,,,Rear Bumper Cover,1476.46,,,,,,,,,0,0.0,0,1,1476.46,0,0,0.0,1476.46,0.0
3710,5169,3223,Grille,1712.73,,,,,,,,,,,,,,,,,,,1,1712.73,0,0,0.0,0,0,0.0,1712.73,1.0
3711,5170,3803,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.0,0,1,1376.42,1376.42,0.0
3711,5171,3803,Door Panel - Driver,1033.5,,,,,,,,,,,,,,,,,,,1,1033.5,0,0,0.0,0,0,0.0,1033.5,1.0
3711,5172,3803,Quarter Panel,968.65,,,,,,,,,,,,,,,,,,,1,968.65,0,0,0.0,0,0,0.0,968.65,1.0
3712,5173,4330,,,,,,,,,,,Tail Light Assembly,5542.06,,,,,,,,,0,0.0,0,1,5542.06,0,0,0.0,5542.06,0.0
3713,5174,5771,,,,,,,,,,,Headlight Assembly - Left,1208.52,,,,,,,,,0,0.0,0,1,1208.52,0,1,1074.67,2283.19,0.0
3714,5175,5422,Front Fender - Left,354.83,,,,,,,,,Quarter Panel,489.21,Door Panel - Driver,458.2,,,,,,,1,354.83,0,2,947.41,0,0,0.0,1302.24,0.2725
3715,5176,793,,,,,,,,,,,Grille,796.3,,,,,,,,,0,0.0,0,1,796.3,0,0,0.0,796.3,0.0
3715,5177,793,,,,,,,,,,,Front Bumper Cover,839.33,,,,,,,,,0,0.0,0,1,839.33,0,0,0.0,839.33,0.0
3715,5178,793,,,,,,,,,,,Front Fender - Right,830.05,,,,,,,,,0,0.0,0,1,830.05,0,0,0.0,830.05,0.0
3716,5179,5033,Headlight Assembly - Right,2450.36,,,,,,,,,Front Fender - Right,3411.34,,,,,,,,,1,2450.36,0,1,3411.34,0,0,0.0,5861.7,0.418
3716,5180,5033,,,,,,,,,,,Headlight Assembly - Right,8783.88,,,,,,,,,0,0.0,0,1,8783.88,0,0,0.0,8783.88,0.0
3716,5181,5033,Front Bumper Cover,5817.98,,,,,,,,,,,,,,,,,,,1,5817.98,0,0,0.0,0,0,0.0,5817.98,1.0
3717,5182,4978,Front Bumper Cover,2171.47,Headlight Assembly - Left,1448.98,,,,,,,,,,,,,,,,,2,3620.45,0,0,0.0,0,0,0.0,3620.45,1.0
3718,5183,3665,Front Fender - Left,568.71,,,,,,,,,,,,,,,,,,,1,568.71,0,0,0.0,0,0,0.0,568.71,1.0
3718,5184,3665,,,,,,,,,,,Grille,502.47,,,,,,,,,0,0.0,0,1,502.47,0,0,0.0,502.47,0.0
3719,5185,6370,Quarter Panel,791.38,,,,,,,,,,,,,,,,,,,1,791.38,0,0,0.0,0,0,0.0,791.38,1.0
3720,5186,407,,,,,,,,,,,Front Bumper Cover,1011.62,,,,,,,,,0,0.0,0,1,1011.62,0,0,0.0,1011.62,0.0
3720,5187,407,Front Bumper Cover,1152.98,,,,,,,,,,,,,,,,,,,1,1152.98,0,0,0.0,0,0,0.0,1152.98,1.0
3720,5188,407,Front Bumper Cover,287.33,,,,,,,,,Front Fender - Left,543.85,,,,,,,,,1,287.33,0,1,543.85,0,0,0.0,831.18,0.3457
3721,5189,2449,Windshield,5828.56,,,,,,,,,,,,,,,,,,,1,5828.56,0,0,0.0,0,0,0.0,5828.56,1.0
3721,5190,2449,Front Fender - Right,2742.83,,,,,,,,,,,,,,,,,,,1,2742.83,0,0,0.0,0,0,0.0,2742.83,1.0
3722,5191,2971,Quarter Panel,2156.7,Rear Bumper Cover,1517.5,Tail Light Assembly,570.57,,,,,,,,,,,,,,,3,4244.77,0,0,0.0,0,0,0.0,4244.77,1.0
3723,5192,2633,Rear Bumper Cover,541.33,,,,,,,,,,,,,,,,,,,1,541.33,0,0,0.0,0,0,0.0,541.33,1.0
3723,5193,2633,,,,,,,,,,,Tail Light Assembly,771.78,,,,,,,,,0,0.0,0,1,771.78,0,0,0.0,771.78,0.0
3724,5194,102,,,,,,,,,,,Rear Bumper Cover,841.94,,,,,,,,,0,0.0,0,1,841.94,0,0,0.0,841.94,0.0
3724,5195,102,,,,,,,,,,,Rear Bumper Cover,549.58,,,,,,,,,0,0.0,0,1,549.58,0,0,0.0,549.58,0.0
3724,5196,102,,,,,,,,,,,Rear Bumper Cover,522.85,,,,,,,,,0,0.0,0,1,522.85,0,0,0.0,522.85,0.0
3725,5197,4185,Front Fender - Right,486.61,,,,,,,,,,,,,,,,,,,1,486.61,0,0,0.0,0,0,0.0,486.61,1.0
3726,5198,4827,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.0,0,1,1324.2,1324.2,0.0
3727,5199,4819,Rear Bumper Cover,851.86,Tail Light Assembly,364.64,,,,,,,,,,,,,,,,,2,1216.5,0,0,0.0,0,0,0.0,1216.5,1.0
3728,5200,6131,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.0,0,1,555.51,555.51,0.0
3729,5201,1583,Door Panel - Passenger,947.07,Quarter Panel,782.26,Windshield,751.68,,,,,,,,,,,,,,,3,2481.01,0,0,0.0,0,0,0.0,2481.01,1.0
3730,5202,1877,Headlight Assembly - Left,1390.76,,,,,,,,,Radiator Support,3329.72,,,,,,,,,1,1390.76,0,1,3329.72,0,0,0.0,4720.48,0.2946
3731,5203,3091,Front Fender - Right,2981.53,,,,,,,,,,,,,,,,,,,1,2981.53,0,0,0.0,0,0,0.0,2981.53,1.0
3732,5204,6132,Front Bumper Cover,989.86,,,,,,,,,,,,,,,,,,,1,989.86,0,0,0.0,0,0,0.0,989.86,1.0
3732,5205,6132,Front Bumper Cover,680.16,Front Fender - Right,283.07,,,,,,,,,,,,,,,,,2,963.23,0,0,0.0,0,0,0.0,963.23,1.0
3733,5206,1786,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.0,0,1,488.35,488.35,0.0
3734,5207,6023,Radiator Support,544.91,,,,,,,,,,,,,,,,,,,1,544.91,0,0,0.0,0,0,0.0,544.91,1.0
3735,5208,4393,Front Fender - Left,549.17,,,,,,,,,,,,,,,,,,,1,549.17,0,0,0.0,0,0,0.0,549.17,1.0
3736,5209,5921,,,,,,,,,,,Quarter Panel,919.9,Front Fender - Left,307.02,,,,,,,0,0.0,0,2,1226.92,0,0,0.0,1226.92,0.0
3737,5210,2276,Headlight Assembly - Left,3481.38,,,,,,,,,,,,,,,,,,,1,3481.38,0,0,0.0,0,0,0.0,3481.38,1.0
3737,5211,2276,,,,,,,,,,,Headlight Assembly - Left,2898.31,,,,,,,,,0,0.0,0,1,2898.31,0,0,0.0,2898.31,0.0
3738,5212,3595,,,,,,,,,,,Headlight Assembly - Left,1541.44,,,,,,,,,0,0.0,0,1,1541.44,0,0,0.0,1541.44,0.0
3739,5213,635,,,,,,,,,,,Quarter Panel,542.06,,,,,,,,,0,0.0,0,1,542.06,0,0,0.0,542.06,0.0
3739,5214,635,Rear Bumper Cover,623.06,Tail Light Assembly,173.66,,,,,,,,,,,,,,,,,2,796.72,0,0,0.0,0,0,0.0,796.72,1.0
3740,5215,2396,,,,,,,,,,,Front Fender - Left,1136.77,,,,,,,,,0,0.0,0,1,1136.77,0,0,0.0,1136.77,0.0
3741,5216,4874,Quarter Panel,375.32,,,,,,,,,,,,,,,,,,,1,375.32,0,0,0.0,0,0,0.0,375.32,1.0
3741,5217,4874,Quarter Panel,387.32,,,,,,,,,Front Fender - Right,86.3,,,,,,,,,1,387.32,0,1,86.3,0,0,0.0,473.62,0.8178
3742,5218,981,Front Fender - Left,5649.47,,,,,,,,,,,,,,,,,,,1,5649.47,0,0,0.0,0,0,0.0,5649.47,1.0
3742,5219,981,Quarter Panel,2242.62,Front Fender - Left,781.84,,,,,,,Door Panel - Driver,2001.38,,,,,,,,,2,3024.46,0,1,2001.38,0,0,0.0,5025.84,0.6018
3742,5220,981,Quarter Panel,3461.52,,,,,,,,,Front Fender - Left,1137.34,,,,,,,,,1,3461.52,0,1,1137.34,0,0,0.0,4598.86,0.7527
3743,5221,5758,,,,,,,,,,,Grille,1164.33,,,,,,,,,0,0.0,0,1,1164.33,0,0,0.0,1164.33,0.0
3744,5222,3460,,,,,,,,,,,Rear Bumper Cover,2246.79,,,,,,,,,0,0.0,0,1,2246.79,0,0,0.0,2246.79,0.0
3744,5223,3460,,,,,,,,,,,Tail Light Assembly,1168.35,,,,,,,,,0,0.0,0,1,1168.35,0,1,1851.48,3019.83,0.0
3745,5224,647,Tail Light Assembly,340.85,,,,,,,,,Quarter Panel,1169.93,,,,,,,,,1,340.85,0,1,1169.93,0,0,0.0,1510.78,0.2256
3746,5225,6462,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.0,0,1,1451.59,1451.59,0.0
3747,5226,2317,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.0,0,1,553.2,553.2,0.0
3748,5227,3900,,,,,,,,,,,Radiator Support,709.15,Hood,632.54,,,,,,,0,0.0,0,2,1341.69,0,0,0.0,1341.69,0.0
3749,5228,4674,,,,,,,,,,,Front Fender - Left,3810.46,,,,,,,,,0,0.0,0,1,3810.46,0,0,0.0,3810.46,0.0
3750,5229,5610,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.0,0,1,305.14,305.14,0.0
3751,5230,4188,Tail Light Assembly,1594.4,,,,,,,,,,,,,,,,,,,1,1594.4,0,0,0.0,0,0,0.0,1594.4,1.0
3752,5231,6235,,,,,,,,,,,Quarter Panel,1345.13,,,,,,,,,0,0.0,0,1,1345.13,0,0,0.0,1345.13,0.0
3752,5232,6235,Front Fender - Right,1513.22,,,,,,,,,,,,,,,,,,,1,1513.22,0,0,0.0,0,0,0.0,1513.22,1.0
3753,5233,255,Headlight Assembly - Left,4423.99,,,,,,,,,,,,,,,,,,,1,4423.99,0,0,0.0,0,0,0.0,4423.99,1.0
3754,5234,4326,Rear Bumper Cover,820.91,,,,,,,,,,,,,,,,,,,1,820.91,0,0,0.0,0,0,0.0,820.91,1.0
3755,5235,2734,Door Panel - Passenger,1831.31,,,,,,,,,,,,,,,,,,,1,1831.31,0,0,0.0,0,0,0.0,1831.31,1.0
3755,5236,2734,Door Panel - Passenger,876.52,,,,,,,,,,,,,,,,,,,1,876.52,0,0,0.0,0,1,548.69,1425.21,0.615
3756,5237,654,Quarter Panel,3104.63,,,,,,,,,,,,,,,,,,,1,3104.63,0,0,0.0,0,0,0.0,3104.63,1.0
3757,5238,4041,Front Fender - Right,612.07,,,,,,,,,Door Panel - Passenger,1050.1,,,,,,,,,1,612.07,0,1,1050.1,0,0,0.0,1662.17,0.3682
3758,5239,3754,Rear Bumper Cover,756.17,,,,,,,,,,,,,,,,,,,1,756.17,0,0,0.0,0,0,0.0,756.17,1.0
3759,5240,3928,Tail Light Assembly,590.65,,,,,,,,,Rear Bumper Cover,629.45,,,,,,,,,1,590.65,0,1,629.45,0,0,0.0,1220.1,0.4841
